,Date&Time,sensorID,Type,Location,Event
7590,13/06/22 15:56:42,V-01,Rpi Camera,somehwere,0
7591,13/06/22 15:56:50,V-01,Rpi Camera,somehwere,0
7592,13/06/22 15:56:54,S-06,Sonar,Under the table,NO
7593,13/06/22 15:56:55,S-07,Sonar,שולחן עבודה,NO
7594,13/06/22 15:56:57,V-01,Rpi Camera,somehwere,1
7595,13/06/22 15:57:00,D-01,OpenMV Camera,Desktop,out
7596,13/06/22 15:57:01,S-08,Sonar,Desktop,NO
7597,13/06/22 15:57:02,S-09,Sonar,Desktop,NO
7598,13/06/22 15:57:03,S-10,Sonar,Desktop,NO
7599,13/06/22 15:57:04,D-01,OpenMV Camera,Desktop,out
7600,13/06/22 15:57:05,V-01,Rpi Camera,somehwere,1
7601,13/06/22 15:57:13,V-01,Rpi Camera,somehwere,1
7602,13/06/22 15:57:15,S-06,Sonar,Under the table,NO
7603,13/06/22 15:57:16,S-07,Sonar,שולחן עבודה,NO
7604,13/06/22 15:57:18,S-08,Sonar,Desktop,NO
7605,13/06/22 15:57:19,S-09,Sonar,Desktop,NO
7606,13/06/22 15:57:20,S-10,Sonar,Desktop,NO
7607,13/06/22 15:57:21,D-01,OpenMV Camera,Desktop,out
7608,13/06/22 15:57:21,V-01,Rpi Camera,somehwere,1
7609,13/06/22 15:57:26,D-01,OpenMV Camera,Desktop,out
7610,13/06/22 15:57:29,D-01,OpenMV Camera,Desktop,out
7611,13/06/22 15:57:29,V-01,Rpi Camera,somehwere,1
7612,13/06/22 15:57:32,S-06,Sonar,Under the table,NO
7613,13/06/22 15:57:33,S-07,Sonar,שולחן עבודה,NO
7614,13/06/22 15:57:34,S-08,Sonar,Desktop,NO
7615,13/06/22 15:57:36,S-09,Sonar,Desktop,NO
7616,13/06/22 15:57:37,S-10,Sonar,Desktop,NO
7617,13/06/22 15:57:37,V-01,Rpi Camera,somehwere,1
7618,13/06/22 15:57:44,V-01,Rpi Camera,somehwere,0
7619,13/06/22 15:57:48,S-06,Sonar,Under the table,NO
7620,13/06/22 15:57:50,S-07,Sonar,שולחן עבודה,NO
7621,13/06/22 15:57:51,S-08,Sonar,Desktop,NO
7622,13/06/22 15:57:52,S-09,Sonar,Desktop,NO
7623,13/06/22 15:57:52,V-01,Rpi Camera,somehwere,0
7624,13/06/22 15:57:53,S-10,Sonar,Desktop,NO
7625,13/06/22 15:57:58,D-01,OpenMV Camera,Desktop,in
7626,13/06/22 15:58:00,V-01,Rpi Camera,somehwere,0
7627,13/06/22 15:58:05,S-06,Sonar,Under the table,NO
7628,13/06/22 15:58:06,S-07,Sonar,שולחן עבודה,NO
7629,13/06/22 15:58:08,D-01,OpenMV Camera,Desktop,out
7630,13/06/22 15:58:08,S-08,Sonar,Desktop,NO
7631,13/06/22 15:58:08,V-01,Rpi Camera,somehwere,0
7632,13/06/22 15:58:09,S-09,Sonar,Desktop,NO
7633,13/06/22 15:58:10,S-10,Sonar,Desktop,NO
7634,13/06/22 15:58:15,V-01,Rpi Camera,somehwere,1
7635,13/06/22 15:58:22,S-06,Sonar,Under the table,NO
7636,13/06/22 15:58:23,S-07,Sonar,שולחן עבודה,NO
7637,13/06/22 15:58:24,S-08,Sonar,Desktop,NO
7638,13/06/22 15:58:24,V-01,Rpi Camera,somehwere,0
7639,13/06/22 15:58:25,S-09,Sonar,Desktop,NO
7640,13/06/22 15:58:27,S-10,Sonar,Desktop,NO
7641,13/06/22 15:58:31,V-01,Rpi Camera,somehwere,0
7642,13/06/22 15:58:38,S-06,Sonar,Under the table,YES
7643,13/06/22 15:58:39,V-01,Rpi Camera,somehwere,0
7644,13/06/22 15:58:40,S-07,Sonar,שולחן עבודה,NO
7645,13/06/22 15:58:41,S-08,Sonar,Desktop,NO
7646,13/06/22 15:58:42,S-09,Sonar,Desktop,NO
7647,13/06/22 15:58:43,S-10,Sonar,Desktop,NO
7648,13/06/22 15:58:47,V-01,Rpi Camera,somehwere,0
7649,13/06/22 15:58:55,S-06,Sonar,Under the table,YES
7650,13/06/22 15:58:55,V-01,Rpi Camera,somehwere,0
7651,13/06/22 15:58:56,S-07,Sonar,שולחן עבודה,NO
7652,13/06/22 15:58:57,S-08,Sonar,Desktop,NO
7653,13/06/22 15:58:58,S-09,Sonar,Desktop,NO
7654,13/06/22 15:58:59,S-10,Sonar,Desktop,NO
7655,13/06/22 15:59:03,V-01,Rpi Camera,somehwere,0
7656,13/06/22 15:59:10,V-01,Rpi Camera,somehwere,1
7657,13/06/22 15:59:11,S-06,Sonar,Under the table,NO
7658,13/06/22 15:59:12,S-07,Sonar,שולחן עבודה,NO
7659,13/06/22 15:59:13,S-08,Sonar,Desktop,NO
7660,13/06/22 15:59:14,S-09,Sonar,Desktop,NO
7661,13/06/22 15:59:15,S-10,Sonar,Desktop,NO
7662,13/06/22 15:59:18,V-01,Rpi Camera,somehwere,0
7663,13/06/22 15:59:26,V-01,Rpi Camera,somehwere,0
7664,13/06/22 15:59:32,D-01,OpenMV Camera,Desktop,out
7665,13/06/22 15:59:34,V-01,Rpi Camera,somehwere,0
7666,13/06/22 15:59:37,S-06,Sonar,Under the table,NO
7667,13/06/22 15:59:39,S-07,Sonar,שולחן עבודה,NO
7668,13/06/22 15:59:41,S-08,Sonar,Desktop,NO
7669,13/06/22 15:59:42,S-09,Sonar,Desktop,NO
7670,13/06/22 15:59:42,V-01,Rpi Camera,somehwere,0
7671,13/06/22 15:59:43,S-10,Sonar,Desktop,NO
7672,13/06/22 15:59:49,V-01,Rpi Camera,somehwere,0
7673,13/06/22 15:59:54,D-01,OpenMV Camera,Desktop,in
7674,13/06/22 15:59:54,S-06,Sonar,Under the table,NO
7675,13/06/22 15:59:55,S-07,Sonar,שולחן עבודה,NO
7676,13/06/22 15:59:56,S-08,Sonar,Desktop,NO
7677,13/06/22 15:59:57,D-01,OpenMV Camera,Desktop,in
7678,13/06/22 15:59:57,V-01,Rpi Camera,somehwere,0
7679,13/06/22 15:59:58,S-09,Sonar,Desktop,NO
7680,13/06/22 15:59:59,S-10,Sonar,Desktop,NO
7681,13/06/22 16:00:05,V-01,Rpi Camera,somehwere,0
7682,13/06/22 16:00:10,S-06,Sonar,Under the table,NO
7683,13/06/22 16:00:11,S-07,Sonar,שולחן עבודה,NO
7684,13/06/22 16:00:12,S-08,Sonar,Desktop,NO
7685,13/06/22 16:00:13,S-09,Sonar,Desktop,NO
7686,13/06/22 16:00:13,V-01,Rpi Camera,somehwere,2
7687,13/06/22 16:00:15,S-10,Sonar,Desktop,NO
7688,13/06/22 16:00:21,V-01,Rpi Camera,somehwere,2
7689,13/06/22 16:00:27,S-06,Sonar,Under the table,NO
7690,13/06/22 16:00:28,S-07,Sonar,שולחן עבודה,NO
7691,13/06/22 16:00:28,V-01,Rpi Camera,somehwere,0
7692,13/06/22 16:00:29,D-01,OpenMV Camera,Desktop,in
7693,13/06/22 16:00:29,S-08,Sonar,Desktop,NO
7694,13/06/22 16:00:31,S-09,Sonar,Desktop,NO
7695,13/06/22 16:00:33,S-10,Sonar,Desktop,NO
7696,13/06/22 16:00:34,D-01,OpenMV Camera,Desktop,in
7697,13/06/22 16:00:38,V-01,Rpi Camera,somehwere,0
7698,13/06/22 16:00:45,S-06,Sonar,Under the table,NO
7699,13/06/22 16:00:46,S-07,Sonar,שולחן עבודה,NO
7700,13/06/22 16:00:47,S-08,Sonar,Desktop,NO
7701,13/06/22 16:00:47,V-01,Rpi Camera,somehwere,0
7702,13/06/22 16:00:48,S-09,Sonar,Desktop,NO
7703,13/06/22 16:00:49,S-10,Sonar,Desktop,NO
7704,13/06/22 16:00:55,V-01,Rpi Camera,somehwere,1
7705,13/06/22 16:01:03,V-01,Rpi Camera,somehwere,0
7706,13/06/22 16:01:10,V-01,Rpi Camera,somehwere,0
7707,13/06/22 16:01:11,S-06,Sonar,Under the table,NO
7708,13/06/22 16:01:13,S-07,Sonar,שולחן עבודה,NO
7709,13/06/22 16:01:14,S-08,Sonar,Desktop,NO
7710,13/06/22 16:01:15,S-09,Sonar,Desktop,NO
7711,13/06/22 16:01:16,S-10,Sonar,Desktop,NO
7712,13/06/22 16:01:18,V-01,Rpi Camera,somehwere,1
7713,13/06/22 16:01:26,V-01,Rpi Camera,somehwere,0
7714,13/06/22 16:01:28,S-06,Sonar,Under the table,NO
7715,13/06/22 16:01:29,S-07,Sonar,שולחן עבודה,NO
7716,13/06/22 16:01:30,S-08,Sonar,Desktop,NO
7717,13/06/22 16:01:31,S-09,Sonar,Desktop,NO
7718,13/06/22 16:01:32,S-10,Sonar,Desktop,NO
7719,13/06/22 16:01:34,V-01,Rpi Camera,somehwere,1
7720,13/06/22 16:01:42,V-01,Rpi Camera,somehwere,0
7721,13/06/22 16:01:44,S-06,Sonar,Under the table,NO
7722,13/06/22 16:01:45,S-07,Sonar,שולחן עבודה,NO
7723,13/06/22 16:01:46,S-08,Sonar,Desktop,NO
7724,13/06/22 16:01:47,S-09,Sonar,Desktop,NO
7725,13/06/22 16:01:48,S-10,Sonar,Desktop,NO
7726,13/06/22 16:01:50,V-01,Rpi Camera,somehwere,0
7727,13/06/22 16:01:58,V-01,Rpi Camera,somehwere,1
7728,13/06/22 16:02:00,S-06,Sonar,Under the table,NO
7729,13/06/22 16:02:01,S-07,Sonar,שולחן עבודה,NO
7730,13/06/22 16:02:02,S-08,Sonar,Desktop,NO
7731,13/06/22 16:02:03,S-09,Sonar,Desktop,NO
7732,13/06/22 16:02:04,D-01,OpenMV Camera,Desktop,out
7733,13/06/22 16:02:04,S-10,Sonar,Desktop,NO
7734,13/06/22 16:02:06,V-01,Rpi Camera,somehwere,1
7735,13/06/22 16:02:13,V-01,Rpi Camera,somehwere,1
7736,13/06/22 16:02:16,S-06,Sonar,Under the table,NO
7737,13/06/22 16:02:17,S-07,Sonar,שולחן עבודה,NO
7738,13/06/22 16:02:18,D-01,OpenMV Camera,Desktop,in
7739,13/06/22 16:02:18,S-08,Sonar,Desktop,NO
7740,13/06/22 16:02:19,S-09,Sonar,Desktop,NO
7741,13/06/22 16:02:21,S-10,Sonar,Desktop,NO
7742,13/06/22 16:02:21,V-01,Rpi Camera,somehwere,2
7743,13/06/22 16:02:29,V-01,Rpi Camera,somehwere,0
7744,13/06/22 16:02:32,D-01,OpenMV Camera,Desktop,out
7745,13/06/22 16:02:33,S-06,Sonar,Under the table,NO
7746,13/06/22 16:02:34,S-07,Sonar,שולחן עבודה,NO
7747,13/06/22 16:02:36,S-08,Sonar,Desktop,NO
7748,13/06/22 16:02:37,D-01,OpenMV Camera,Desktop,in
7749,13/06/22 16:02:37,S-09,Sonar,Desktop,NO
7750,13/06/22 16:02:37,V-01,Rpi Camera,somehwere,1
7751,13/06/22 16:02:38,S-10,Sonar,Desktop,NO
7752,13/06/22 16:02:40,D-01,OpenMV Camera,Desktop,in
7753,13/06/22 16:02:45,V-01,Rpi Camera,somehwere,1
7754,13/06/22 16:02:49,S-06,Sonar,Under the table,NO
7755,13/06/22 16:02:50,S-07,Sonar,שולחן עבודה,NO
7756,13/06/22 16:02:52,S-08,Sonar,Desktop,NO
7757,13/06/22 16:02:53,S-09,Sonar,Desktop,NO
7758,13/06/22 16:02:53,V-01,Rpi Camera,somehwere,1
7759,13/06/22 16:02:54,S-10,Sonar,Desktop,NO
7760,13/06/22 16:03:01,V-01,Rpi Camera,somehwere,0
7761,13/06/22 16:03:06,S-06,Sonar,Under the table,NO
7762,13/06/22 16:03:07,S-07,Sonar,שולחן עבודה,NO
7763,13/06/22 16:03:08,S-08,Sonar,Desktop,NO
7764,13/06/22 16:03:09,S-09,Sonar,Desktop,NO
7765,13/06/22 16:03:09,V-01,Rpi Camera,somehwere,0
7766,13/06/22 16:03:11,S-10,Sonar,Desktop,NO
7767,13/06/22 16:03:17,V-01,Rpi Camera,somehwere,1
7768,13/06/22 16:03:22,D-01,OpenMV Camera,Desktop,in
7769,13/06/22 16:03:22,S-06,Sonar,Under the table,NO
7770,13/06/22 16:03:23,S-07,Sonar,שולחן עבודה,NO
7771,13/06/22 16:03:24,S-08,Sonar,Desktop,NO
7772,13/06/22 16:03:25,D-01,OpenMV Camera,Desktop,in
7773,13/06/22 16:03:25,S-09,Sonar,Desktop,NO
7774,13/06/22 16:03:25,V-01,Rpi Camera,somehwere,1
7775,13/06/22 16:03:27,S-10,Sonar,Desktop,NO
7776,13/06/22 16:03:32,V-01,Rpi Camera,somehwere,0
7777,13/06/22 16:03:38,S-06,Sonar,Under the table,NO
7778,13/06/22 16:03:39,S-07,Sonar,שולחן עבודה,NO
7779,13/06/22 16:03:40,V-01,Rpi Camera,somehwere,0
7780,13/06/22 16:03:48,V-01,Rpi Camera,somehwere,0
7781,13/06/22 16:03:50,S-08,Sonar,Desktop,NO
7782,13/06/22 16:03:53,S-09,Sonar,Desktop,NO
7783,13/06/22 16:03:54,S-10,Sonar,Desktop,NO
7784,13/06/22 16:03:56,V-01,Rpi Camera,somehwere,0
7785,13/06/22 16:04:04,V-01,Rpi Camera,somehwere,0
7786,13/06/22 16:04:05,S-06,Sonar,Under the table,NO
7787,13/06/22 16:04:07,S-07,Sonar,שולחן עבודה,NO
7788,13/06/22 16:04:08,S-08,Sonar,Desktop,NO
7789,13/06/22 16:04:09,S-09,Sonar,Desktop,NO
7790,13/06/22 16:04:10,S-10,Sonar,Desktop,NO
7791,13/06/22 16:04:12,V-01,Rpi Camera,somehwere,0
7792,13/06/22 16:04:19,V-01,Rpi Camera,somehwere,0
7793,13/06/22 16:04:22,S-06,Sonar,Under the table,NO
7794,13/06/22 16:04:23,S-07,Sonar,שולחן עבודה,NO
7795,13/06/22 16:04:24,S-08,Sonar,Desktop,NO
7796,13/06/22 16:04:25,S-09,Sonar,Desktop,NO
7797,13/06/22 16:04:26,S-10,Sonar,Desktop,NO
7798,13/06/22 16:04:27,V-01,Rpi Camera,somehwere,0
7799,13/06/22 16:04:35,V-01,Rpi Camera,somehwere,0
7800,13/06/22 16:04:38,S-06,Sonar,Under the table,NO
7801,13/06/22 16:04:39,S-07,Sonar,שולחן עבודה,NO
7802,13/06/22 16:04:40,S-08,Sonar,Desktop,NO
7803,13/06/22 16:04:41,S-09,Sonar,Desktop,NO
7804,13/06/22 16:04:42,S-10,Sonar,Desktop,NO
7805,13/06/22 16:04:43,V-01,Rpi Camera,somehwere,0
7806,13/06/22 16:04:51,V-01,Rpi Camera,somehwere,0
7807,13/06/22 16:04:54,S-06,Sonar,Under the table,NO
7808,13/06/22 16:04:55,S-07,Sonar,שולחן עבודה,NO
7809,13/06/22 16:04:56,S-08,Sonar,Desktop,NO
7810,13/06/22 16:04:57,S-09,Sonar,Desktop,NO
7811,13/06/22 16:04:58,S-10,Sonar,Desktop,NO
7812,13/06/22 16:04:59,V-01,Rpi Camera,somehwere,0
7813,13/06/22 16:05:01,D-01,OpenMV Camera,Desktop,out
7814,13/06/22 16:05:06,V-01,Rpi Camera,somehwere,0
7815,13/06/22 16:05:10,S-06,Sonar,Under the table,NO
7816,13/06/22 16:05:11,S-07,Sonar,שולחן עבודה,NO
7817,13/06/22 16:05:13,S-08,Sonar,Desktop,NO
7818,13/06/22 16:05:14,V-01,Rpi Camera,somehwere,0
7819,13/06/22 16:05:15,S-09,Sonar,Desktop,NO
7820,13/06/22 16:05:16,S-10,Sonar,Desktop,NO
7821,13/06/22 16:05:22,V-01,Rpi Camera,somehwere,0
7822,13/06/22 16:05:28,S-06,Sonar,Under the table,NO
7823,13/06/22 16:05:29,S-07,Sonar,שולחן עבודה,NO
7824,13/06/22 16:05:30,S-08,Sonar,Desktop,NO
7825,13/06/22 16:05:30,V-01,Rpi Camera,somehwere,0
7826,13/06/22 16:05:31,S-09,Sonar,Desktop,NO
7827,13/06/22 16:05:33,S-10,Sonar,Desktop,NO
7828,13/06/22 16:05:38,V-01,Rpi Camera,somehwere,0
7829,13/06/22 16:05:44,S-06,Sonar,Under the table,NO
7830,13/06/22 16:05:45,S-07,Sonar,שולחן עבודה,NO
7831,13/06/22 16:05:45,V-01,Rpi Camera,somehwere,0
7832,13/06/22 16:05:46,S-08,Sonar,Desktop,NO
7833,13/06/22 16:05:48,S-09,Sonar,Desktop,NO
7834,13/06/22 16:05:49,S-10,Sonar,Desktop,NO
7835,13/06/22 16:05:53,V-01,Rpi Camera,somehwere,0
7836,13/06/22 16:06:00,S-06,Sonar,Under the table,NO
7837,13/06/22 16:06:01,S-07,Sonar,שולחן עבודה,NO
7838,13/06/22 16:06:01,V-01,Rpi Camera,somehwere,0
7839,13/06/22 16:06:03,S-08,Sonar,Desktop,NO
7840,13/06/22 16:06:04,S-09,Sonar,Desktop,NO
7841,13/06/22 16:06:05,S-10,Sonar,Desktop,NO
7842,13/06/22 16:06:09,V-01,Rpi Camera,somehwere,0
7843,13/06/22 16:06:16,S-06,Sonar,Under the table,NO
7844,13/06/22 16:06:17,V-01,Rpi Camera,somehwere,0
7845,13/06/22 16:06:18,S-07,Sonar,שולחן עבודה,NO
7846,13/06/22 16:06:19,S-08,Sonar,Desktop,NO
7847,13/06/22 16:06:20,S-09,Sonar,Desktop,NO
7848,13/06/22 16:06:21,S-10,Sonar,Desktop,NO
7849,13/06/22 16:06:25,V-01,Rpi Camera,somehwere,0
7850,13/06/22 16:06:33,V-01,Rpi Camera,somehwere,0
7851,13/06/22 16:06:41,V-01,Rpi Camera,somehwere,0
7852,13/06/22 16:06:42,S-06,Sonar,Under the table,NO
7853,13/06/22 16:06:44,S-07,Sonar,שולחן עבודה,NO
7854,13/06/22 16:06:45,S-08,Sonar,Desktop,NO
7855,13/06/22 16:06:47,D-01,OpenMV Camera,Desktop,out
7856,13/06/22 16:06:47,S-09,Sonar,Desktop,NO
7857,13/06/22 16:06:48,S-10,Sonar,Desktop,NO
7858,13/06/22 16:06:48,V-01,Rpi Camera,somehwere,0
7859,13/06/22 16:06:56,V-01,Rpi Camera,somehwere,0
7860,13/06/22 16:06:59,S-06,Sonar,Under the table,NO
7861,13/06/22 16:07:01,S-07,Sonar,שולחן עבודה,NO
7862,13/06/22 16:07:02,S-08,Sonar,Desktop,NO
7863,13/06/22 16:07:03,S-09,Sonar,Desktop,NO
7864,13/06/22 16:07:04,S-10,Sonar,Desktop,NO
7865,13/06/22 16:07:04,V-01,Rpi Camera,somehwere,0
7866,13/06/22 16:07:12,V-01,Rpi Camera,somehwere,1
7867,13/06/22 16:07:15,D-01,OpenMV Camera,Desktop,in
7868,13/06/22 16:07:15,S-06,Sonar,Under the table,NO
7869,13/06/22 16:07:16,S-07,Sonar,שולחן עבודה,NO
7870,13/06/22 16:07:17,S-08,Sonar,Desktop,NO
7871,13/06/22 16:07:18,S-09,Sonar,Desktop,NO
7872,13/06/22 16:07:20,S-10,Sonar,Desktop,NO
7873,13/06/22 16:07:20,V-01,Rpi Camera,somehwere,0
7874,13/06/22 16:07:25,D-01,OpenMV Camera,Desktop,out
7875,13/06/22 16:07:27,V-01,Rpi Camera,somehwere,0
7876,13/06/22 16:07:31,S-06,Sonar,Under the table,NO
7877,13/06/22 16:07:33,S-07,Sonar,שולחן עבודה,NO
7878,13/06/22 16:07:34,S-08,Sonar,Desktop,NO
7879,13/06/22 16:07:35,S-09,Sonar,Desktop,NO
7880,13/06/22 16:07:35,V-01,Rpi Camera,somehwere,0
7881,13/06/22 16:07:36,S-10,Sonar,Desktop,NO
7882,13/06/22 16:07:43,V-01,Rpi Camera,somehwere,1
7883,13/06/22 16:07:48,S-06,Sonar,Under the table,NO
7884,13/06/22 16:07:49,S-07,Sonar,שולחן עבודה,NO
7885,13/06/22 16:07:50,S-08,Sonar,Desktop,NO
7886,13/06/22 16:07:51,S-09,Sonar,Desktop,NO
7887,13/06/22 16:07:51,V-01,Rpi Camera,somehwere,0
7888,13/06/22 16:07:52,S-10,Sonar,Desktop,NO
7889,13/06/22 16:07:59,V-01,Rpi Camera,somehwere,0
7890,13/06/22 16:08:01,D-01,OpenMV Camera,Desktop,out
7891,13/06/22 16:08:07,V-01,Rpi Camera,somehwere,0
7892,13/06/22 16:08:08,D-01,OpenMV Camera,Desktop,in
7893,13/06/22 16:08:15,S-06,Sonar,Under the table,NO
7894,13/06/22 16:08:15,V-01,Rpi Camera,somehwere,1
7895,13/06/22 16:08:16,S-07,Sonar,שולחן עבודה,NO
7896,13/06/22 16:08:17,S-08,Sonar,Desktop,NO
7897,13/06/22 16:08:18,S-09,Sonar,Desktop,NO
7898,13/06/22 16:08:19,S-10,Sonar,Desktop,NO
7899,13/06/22 16:08:23,V-01,Rpi Camera,somehwere,2
7900,13/06/22 16:08:30,S-06,Sonar,Under the table,NO
7901,13/06/22 16:08:30,V-01,Rpi Camera,somehwere,2
7902,13/06/22 16:08:32,S-07,Sonar,שולחן עבודה,NO
7903,13/06/22 16:08:33,S-08,Sonar,Desktop,NO
7904,13/06/22 16:08:34,S-09,Sonar,Desktop,NO
7905,13/06/22 16:08:35,S-10,Sonar,Desktop,NO
7906,13/06/22 16:08:38,V-01,Rpi Camera,somehwere,2
7907,13/06/22 16:08:46,V-01,Rpi Camera,somehwere,3
7908,13/06/22 16:08:47,S-06,Sonar,Under the table,NO
7909,13/06/22 16:08:48,S-07,Sonar,שולחן עבודה,NO
7910,13/06/22 16:08:49,S-08,Sonar,Desktop,NO
7911,13/06/22 16:08:50,S-09,Sonar,Desktop,NO
7912,13/06/22 16:08:51,S-10,Sonar,Desktop,NO
7913,13/06/22 16:08:54,V-01,Rpi Camera,somehwere,3
7914,13/06/22 16:09:02,V-01,Rpi Camera,somehwere,2
7915,13/06/22 16:09:03,S-06,Sonar,Under the table,NO
7916,13/06/22 16:09:04,S-07,Sonar,שולחן עבודה,NO
7917,13/06/22 16:09:05,S-08,Sonar,Desktop,NO
7918,13/06/22 16:09:06,S-09,Sonar,Desktop,NO
7919,13/06/22 16:09:08,S-10,Sonar,Desktop,NO
7920,13/06/22 16:09:10,V-01,Rpi Camera,somehwere,0
7921,13/06/22 16:09:18,V-01,Rpi Camera,somehwere,0
7922,13/06/22 16:09:19,S-06,Sonar,Under the table,NO
7923,13/06/22 16:09:20,S-07,Sonar,שולחן עבודה,NO
7924,13/06/22 16:09:21,S-08,Sonar,Desktop,NO
7925,13/06/22 16:09:22,S-09,Sonar,Desktop,NO
7926,13/06/22 16:09:25,S-10,Sonar,Desktop,NO
7927,13/06/22 16:09:26,V-01,Rpi Camera,somehwere,0
7928,13/06/22 16:09:34,V-01,Rpi Camera,somehwere,0
7929,13/06/22 16:09:36,S-06,Sonar,Under the table,NO
7930,13/06/22 16:09:38,S-07,Sonar,שולחן עבודה,NO
7931,13/06/22 16:09:39,S-08,Sonar,Desktop,NO
7932,13/06/22 16:09:40,S-09,Sonar,Desktop,NO
7933,13/06/22 16:09:41,S-10,Sonar,Desktop,NO
7934,13/06/22 16:09:42,V-01,Rpi Camera,somehwere,0
7935,13/06/22 16:09:49,D-01,OpenMV Camera,Desktop,out
7936,13/06/22 16:09:50,V-01,Rpi Camera,somehwere,0
7937,13/06/22 16:09:53,S-06,Sonar,Under the table,NO
7938,13/06/22 16:09:54,S-07,Sonar,שולחן עבודה,NO
7939,13/06/22 16:09:55,S-08,Sonar,Desktop,NO
7940,13/06/22 16:09:56,S-09,Sonar,Desktop,NO
7941,13/06/22 16:09:57,S-10,Sonar,Desktop,NO
7942,13/06/22 16:09:57,V-01,Rpi Camera,somehwere,0
7943,13/06/22 16:10:05,V-01,Rpi Camera,somehwere,0
7944,13/06/22 16:10:08,S-06,Sonar,Under the table,NO
7945,13/06/22 16:10:10,S-07,Sonar,שולחן עבודה,NO
7946,13/06/22 16:10:11,S-08,Sonar,Desktop,NO
7947,13/06/22 16:10:12,S-09,Sonar,Desktop,NO
7948,13/06/22 16:10:13,S-10,Sonar,Desktop,NO
7949,13/06/22 16:10:13,V-01,Rpi Camera,somehwere,0
7950,13/06/22 16:10:22,V-01,Rpi Camera,somehwere,0
7951,13/06/22 16:10:25,S-06,Sonar,Under the table,NO
7952,13/06/22 16:10:26,S-07,Sonar,שולחן עבודה,NO
7953,13/06/22 16:10:27,S-08,Sonar,Desktop,NO
7954,13/06/22 16:10:28,S-09,Sonar,Desktop,NO
7955,13/06/22 16:10:30,S-10,Sonar,Desktop,NO
7956,13/06/22 16:10:30,V-01,Rpi Camera,somehwere,0
7957,13/06/22 16:10:37,V-01,Rpi Camera,somehwere,0
7958,13/06/22 16:10:41,S-06,Sonar,Under the table,NO
7959,13/06/22 16:10:42,S-07,Sonar,שולחן עבודה,NO
7960,13/06/22 16:10:45,S-08,Sonar,Desktop,NO
7961,13/06/22 16:10:45,V-01,Rpi Camera,somehwere,2
7962,13/06/22 16:10:47,S-09,Sonar,Desktop,NO
7963,13/06/22 16:10:48,S-10,Sonar,Desktop,NO
7964,13/06/22 16:10:53,V-01,Rpi Camera,somehwere,1
7965,13/06/22 16:10:59,S-06,Sonar,Under the table,NO
7966,13/06/22 16:11:00,D-01,OpenMV Camera,Desktop,in
7967,13/06/22 16:11:01,S-07,Sonar,שולחן עבודה,NO
7968,13/06/22 16:11:01,V-01,Rpi Camera,somehwere,0
7969,13/06/22 16:11:02,S-08,Sonar,Desktop,NO
7970,13/06/22 16:11:03,S-09,Sonar,Desktop,NO
7971,13/06/22 16:11:04,S-10,Sonar,Desktop,NO
7972,13/06/22 16:11:05,D-01,OpenMV Camera,Desktop,out
7973,13/06/22 16:11:07,D-01,OpenMV Camera,Desktop,out
7974,13/06/22 16:11:09,V-01,Rpi Camera,somehwere,0
7975,13/06/22 16:11:15,S-06,Sonar,Under the table,NO
7976,13/06/22 16:11:17,S-07,Sonar,שולחן עבודה,NO
7977,13/06/22 16:11:17,V-01,Rpi Camera,somehwere,0
7978,13/06/22 16:11:18,S-08,Sonar,Desktop,NO
7979,13/06/22 16:11:19,S-09,Sonar,Desktop,NO
7980,13/06/22 16:11:20,S-10,Sonar,Desktop,NO
7981,13/06/22 16:11:24,V-01,Rpi Camera,somehwere,0
7982,13/06/22 16:11:31,S-06,Sonar,Under the table,NO
7983,13/06/22 16:11:32,S-07,Sonar,שולחן עבודה,NO
7984,13/06/22 16:11:33,V-01,Rpi Camera,somehwere,0
7985,13/06/22 16:11:34,S-08,Sonar,Desktop,NO
7986,13/06/22 16:11:35,S-09,Sonar,Desktop,NO
7987,13/06/22 16:11:36,S-10,Sonar,Desktop,NO
7988,13/06/22 16:11:40,V-01,Rpi Camera,somehwere,0
7989,13/06/22 16:11:48,S-06,Sonar,Under the table,NO
7990,13/06/22 16:11:48,V-01,Rpi Camera,somehwere,0
7991,13/06/22 16:11:49,S-07,Sonar,שולחן עבודה,NO
7992,13/06/22 16:11:50,S-08,Sonar,Desktop,NO
7993,13/06/22 16:11:51,S-09,Sonar,Desktop,NO
7994,13/06/22 16:11:52,S-10,Sonar,Desktop,NO
7995,13/06/22 16:11:56,V-01,Rpi Camera,somehwere,0
7996,13/06/22 16:12:02,D-01,OpenMV Camera,Desktop,in
7997,13/06/22 16:12:04,S-06,Sonar,Under the table,NO
7998,13/06/22 16:12:04,V-01,Rpi Camera,somehwere,0
7999,13/06/22 16:12:05,S-07,Sonar,שולחן עבודה,NO
8000,13/06/22 16:12:06,D-01,OpenMV Camera,Desktop,in
8001,13/06/22 16:12:08,S-08,Sonar,Desktop,NO
8002,13/06/22 16:12:09,S-09,Sonar,Desktop,NO
8003,13/06/22 16:12:10,S-10,Sonar,Desktop,NO
8004,13/06/22 16:12:12,V-01,Rpi Camera,somehwere,0
8005,13/06/22 16:12:20,V-01,Rpi Camera,somehwere,0
8006,13/06/22 16:12:21,S-06,Sonar,Under the table,NO
8007,13/06/22 16:12:23,S-07,Sonar,שולחן עבודה,NO
8008,13/06/22 16:12:24,S-08,Sonar,Desktop,NO
